,gene_id,gene_name
3001,ENSG00000232470,RP11-313D6.3
3002,ENSG00000108061,SHOC2
3003,ENSG00000197142,ACSL5
3004,ENSG00000232934,RP11-324O2.3
3005,ENSG00000043591,ADRB1
3006,ENSG00000099204,ABLIM1
3007,ENSG00000236799,RP11-383C6.2
3008,ENSG00000225302,RP11-539I5.1
3009,ENSG00000188316,ENO4
3010,ENSG00000229847,EMX2OS
3011,ENSG00000231104,RP11-354M20.3
3012,ENSG00000119979,FAM45A
3013,ENSG00000203805,PLPP4
3014,ENSG00000271670,RP11-95I16.4
3015,ENSG00000066468,FGFR2
3016,ENSG00000226864,ATE1-AS1
3017,ENSG00000276742,RP11-500G22.4
3018,ENSG00000138162,TACC2
3019,ENSG00000138152,BTBD16
3020,ENSG00000188620,HMX3
3021,ENSG00000230131,RP11-282I1.1
3022,ENSG00000182022,CHST15
3023,ENSG00000233334,FAM53B-AS1
3024,ENSG00000236991,EDRF1-AS1
3025,ENSG00000154493,C10orf90
3026,ENSG00000186766,FOXI2
3027,ENSG00000132334,PTPRE
3028,ENSG00000148773,MKI67
3029,ENSG00000280953,LINC01163
3030,ENSG00000176769,TCERG1L
3031,ENSG00000283095,ABC11-4932300O16.1
3032,ENSG00000226900,RP11-432J24.5
3033,ENSG00000171811,CFAP46
3034,ENSG00000171798,KNDC1
3035,ENSG00000166917,MIR202HG
3036,ENSG00000273980,RP13-49I15.6
3037,ENSG00000151651,ADAM8
3038,ENSG00000165828,PRAP1
3039,ENSG00000130643,CALY
3040,ENSG00000256948,RP11-598F7.3
3041,ENSG00000249695,RP11-598F7.4
3042,ENSG00000010379,SLC6A13
3043,ENSG00000171823,FBXL14
3044,ENSG00000151062,CACNA2D4
3045,ENSG00000256706,RP5-1096D14.3
3046,ENSG00000203593,RP5-1096D14.6
3047,ENSG00000256271,CACNA1C-AS2
3048,ENSG00000011105,TSPAN9
3049,ENSG00000118972,FGF23
3050,ENSG00000111254,AKAP3
3051,ENSG00000256790,RP11-429A20.3
3052,ENSG00000256417,RP11-1038A11.3
3053,ENSG00000256146,RP11-319E16.2
3054,ENSG00000110799,VWF
3055,ENSG00000010278,CD9
3056,ENSG00000111319,SCNN1A
3057,ENSG00000139192,TAPBPL
3058,ENSG00000276718,RP1-102E24.10
3059,ENSG00000111640,GAPDH
3060,ENSG00000010295,IFFO1
3061,ENSG00000245667,RP5-940J5.8
3062,ENSG00000184574,LPAR5
3063,ENSG00000111644,ACRBP
3064,ENSG00000269892,RP4-761J14.10
3065,ENSG00000010610,CD4
3066,ENSG00000275703,U47924.32
3067,ENSG00000111679,PTPN6
3068,ENSG00000257084,U47924.27
3069,ENSG00000139178,C1RL
3070,ENSG00000276144,ABC12-49244600F4.4
3071,ENSG00000111704,NANOG
3072,ENSG00000059804,SLC2A3
3073,ENSG00000171860,C3AR1
3074,ENSG00000111729,CLEC4A
3075,ENSG00000205846,CLEC6A
3076,ENSG00000166527,CLEC4D
3077,ENSG00000166523,CLEC4E
3078,ENSG00000249790,RP11-20D14.6
3079,ENSG00000166535,A2ML1
3080,ENSG00000245105,A2M-AS1
3081,ENSG00000175899,A2M
3082,ENSG00000111796,KLRB1
3083,ENSG00000110848,CD69
3084,ENSG00000110852,CLEC2B
3085,ENSG00000231560,AC091814.3
3086,ENSG00000173391,OLR1
3087,ENSG00000165685,TMEM52B
3088,ENSG00000139112,GABARAPL1
3089,ENSG00000205810,KLRC3
3090,ENSG00000134545,KLRC1
3091,ENSG00000121381,TAS2R9
3092,ENSG00000226761,TAS2R46
3093,ENSG00000247157,LINC01252
3094,ENSG00000275963,RP11-180M15.6
3095,ENSG00000111276,CDKN1B
3096,ENSG00000111305,GSG1
3097,ENSG00000134531,EMP1
3098,ENSG00000214772,RP11-174G6.1
3099,ENSG00000111339,ART4
3100,ENSG00000111341,MGP
3101,ENSG00000139055,ERP27
3102,ENSG00000111348,ARHGDIB
3103,ENSG00000139053,PDE6H
3104,ENSG00000151491,EPS8
3105,ENSG00000111404,RERGL
3106,ENSG00000139151,PLCZ1
3107,ENSG00000084453,SLCO1A2
3108,ENSG00000121351,IAPP
3109,ENSG00000111716,LDHB
3110,ENSG00000134532,SOX5
3111,ENSG00000226397,C12orf77
3112,ENSG00000118308,LRMP
3113,ENSG00000276842,RP11-713N11.6
3114,ENSG00000274987,RP11-295I5.3
3115,ENSG00000278743,RP11-707G18.1
3116,ENSG00000246695,RASSF8-AS1
3117,ENSG00000123095,BHLHE41
3118,ENSG00000123096,SSPN
3119,ENSG00000123104,ITPR2
3120,ENSG00000247903,RP11-421F16.3
3121,ENSG00000211455,STK38L
3122,ENSG00000248100,RP11-709A23.1
3123,ENSG00000256747,RP11-860B13.1
3124,ENSG00000087494,PTHLH
3125,ENSG00000257258,RP11-946L16.1
3126,ENSG00000275278,RP11-946L16.2
3127,ENSG00000275476,RP11-996F15.4
3128,ENSG00000256232,RP11-771K4.1
3129,ENSG00000276900,RP11-467L13.7
3130,ENSG00000174718,KIAA1551
3131,ENSG00000276136,RP11-50I19.2
3132,ENSG00000139132,FGD4
3133,ENSG00000110975,SYT10
3134,ENSG00000245482,RP11-847H18.2
3135,ENSG00000257239,RP11-630C16.2
3136,ENSG00000139174,PRICKLE1
3137,ENSG00000257225,RP11-328C8.4
3138,ENSG00000257849,RP11-547C5.1
3139,ENSG00000257373,RP11-547C5.2
3140,ENSG00000173157,ADAMTS20
3141,ENSG00000257657,RP11-352M15.1
3142,ENSG00000134294,SLC38A2
3143,ENSG00000257261,RP11-96H19.1
3144,ENSG00000257496,RP11-474P2.4
3145,ENSG00000275481,RP11-474P2.6
3146,ENSG00000139211,AMIGO2
3147,ENSG00000179715,PCED1B
3148,ENSG00000205537,RP11-89H19.1
3149,ENSG00000139219,COL2A1
3150,ENSG00000274124,RP11-474C8.8
3151,ENSG00000269514,RP11-370I10.12
3152,ENSG00000275228,RP11-370I10.10
3153,ENSG00000187166,H1FNT
3154,ENSG00000273765,RP11-370I10.11
3155,ENSG00000177627,C12orf54
3156,ENSG00000197376,OR8S1
3157,ENSG00000167531,LALBA
3158,ENSG00000257660,RP11-579D7.4
3159,ENSG00000172602,RND1
3160,ENSG00000123416,TUBA1B
3161,ENSG00000167552,TUBA1A
3162,ENSG00000167553,TUBA1C
3163,ENSG00000178401,DNAJC22
3164,ENSG00000135519,KCNH3
3165,ENSG00000257964,RP11-133N21.10
3166,ENSG00000135472,FAIM2
3167,ENSG00000257771,RP11-70F11.8
3168,ENSG00000167580,AQP2
3169,ENSG00000086159,AQP6
3170,ENSG00000050405,LIMA1
3171,ENSG00000185432,METTL7A
3172,ENSG00000274797,RP11-407N8.5
3173,ENSG00000183283,DAZAP2
3174,ENSG00000110934,BIN2
3175,ENSG00000139610,CELA1
3176,ENSG00000050438,SLC4A8
3177,ENSG00000260122,RP11-923I11.3
3178,ENSG00000167612,ANKRD33
3179,ENSG00000139567,ACVRL1
3180,ENSG00000123358,NR4A1
3181,ENSG00000259884,RP11-1100L3.8
3182,ENSG00000135480,KRT7
3183,ENSG00000170442,KRT86
3184,ENSG00000205426,KRT81
3185,ENSG00000185640,KRT79
3186,ENSG00000170421,KRT8
3187,ENSG00000111057,KRT18
3188,ENSG00000167779,IGFBP6
3189,ENSG00000167780,SOAT2
3190,ENSG00000139631,CSAD
3191,ENSG00000139626,ITGB7
3192,ENSG00000123349,PFDN5
3193,ENSG00000257605,RP11-680A11.5
3194,ENSG00000135409,AMHR2
3195,ENSG00000257550,RP11-793H13.3
3196,ENSG00000012822,CALCOCO1
3197,ENSG00000260030,RP11-686F15.2
3198,ENSG00000123364,HOXC13
3199,ENSG00000248265,FLJ12825
3200,ENSG00000250432,RP11-834C11.5
3201,ENSG00000283073,RP11-834C11.15
3202,ENSG00000260470,RP11-834C11.11
3203,ENSG00000257596,RP11-968A15.2
3204,ENSG00000258137,RP11-753H16.3
3205,ENSG00000139572,GPR84
3206,ENSG00000123338,NCKAP1L
3207,ENSG00000123360,PDE1B
3208,ENSG00000172551,MUCL1
3209,ENSG00000185821,OR6C76
3210,ENSG00000179695,OR6C2
3211,ENSG00000135404,CD63
3212,ENSG00000123342,MMP19
3213,ENSG00000111540,RAB5B
3214,ENSG00000092841,MYL6
3215,ENSG00000170581,STAT2
3216,ENSG00000175336,APOF
3217,ENSG00000166863,TAC3
3218,ENSG00000123384,LRP1
3219,ENSG00000185482,STAC3
3220,ENSG00000258001,RP11-756H6.1
3221,ENSG00000139269,INHBE
3222,ENSG00000123329,ARHGAP9
3223,ENSG00000175197,DDIT3
3224,ENSG00000178498,DTX3
3225,ENSG00000135506,OS9
3226,ENSG00000257953,RP11-620J15.1
3227,ENSG00000245651,RP11-620J15.2
3228,ENSG00000257698,RP11-620J15.3
3229,ENSG00000139263,LRIG3
3230,ENSG00000198673,FAM19A2
3231,ENSG00000249753,RP11-415I12.3
3232,ENSG00000185306,C12orf56
3233,ENSG00000256670,RP11-338E21.1
3234,ENSG00000135677,GNS
3235,ENSG00000215159,RP11-629N8.3
3236,ENSG00000174099,MSRB3
3237,ENSG00000250748,RP11-230G5.2
3238,ENSG00000149948,HMGA2
3239,ENSG00000256248,RP11-123O10.4
3240,ENSG00000251301,RP11-81H14.2
3241,ENSG00000247363,RP11-637A17.2
3242,ENSG00000274979,RP11-1143G9.5
3243,ENSG00000090382,LYZ
3244,ENSG00000257764,RP11-1143G9.4
3245,ENSG00000247131,RP11-588G21.2
3246,ENSG00000257454,CTD-2021H9.2
3247,ENSG00000139287,TPH2
3248,ENSG00000258123,RP11-314D7.2
3249,ENSG00000257183,RP11-274M17.3
3250,ENSG00000139278,GLIPR1
3251,ENSG00000139289,PHLDA1
3252,ENSG00000257839,RP11-290L1.2
3253,ENSG00000067798,NAV3
3254,ENSG00000258084,RP11-754N21.1
3255,ENSG00000257474,RP11-359M6.1
3256,ENSG00000058272,PPP1R12A
3257,ENSG00000257431,RP11-263K4.3
3258,ENSG00000179104,TMTC2
3259,ENSG00000133636,NTS
3260,ENSG00000259075,POC1B-GALNT4
3261,ENSG00000271614,LINC00936
3262,ENSG00000139329,LUM
3263,ENSG00000011465,DCN
3264,ENSG00000277738,RP11-693J15.6
3265,ENSG00000133639,BTG1
3266,ENSG00000245904,RP11-796E2.4
3267,ENSG00000257127,CLLU1
3268,ENSG00000205056,RP11-693J15.5
3269,ENSG00000187510,PLEKHG7
3270,ENSG00000257345,RP11-511B23.1
3271,ENSG00000257322,RP11-511B23.2
3272,ENSG00000257746,RP11-202G11.2
3273,ENSG00000257252,RP11-486A14.2
3274,ENSG00000120833,SOCS2
3275,ENSG00000258274,RP11-887P2.5
3276,ENSG00000139344,AMDHD1
3277,ENSG00000084110,HAL
3278,ENSG00000257878,RP11-256L6.3
3279,ENSG00000257715,RP11-256L6.2
3280,ENSG00000245017,RP11-181C3.1
3281,ENSG00000179520,SLC17A8
3282,ENSG00000274560,RP11-285E23.2
3283,ENSG00000183395,PMCH
3284,ENSG00000017427,IGF1
3285,ENSG00000139352,ASCL1
3286,ENSG00000166598,HSP90B1
3287,ENSG00000120820,GLT8D2
3288,ENSG00000257732,RP11-818F20.5
3289,ENSG00000257886,RP11-61E11.1
3290,ENSG00000136026,CKAP4
3291,ENSG00000277715,RP11-651L5.3
3292,ENSG00000166046,TCP11L2
3293,ENSG00000110876,SELPLG
3294,ENSG00000256262,USP30-AS1
3295,ENSG00000277299,RP11-837J7.4
3296,ENSG00000111229,ARPC3
3297,ENSG00000122986,HVCN1
3298,ENSG00000257595,RP3-473L9.4
3299,ENSG00000111344,RASAL1
3300,ENSG00000139410,SDSL
3301,ENSG00000257935,LHX5-AS1
3302,ENSG00000135111,TBX3
3303,ENSG00000275898,RP11-497G19.7
3304,ENSG00000274554,RP11-240G22.5
3305,ENSG00000088992,TESC
3306,ENSG00000274859,RP11-136L23.2
3307,ENSG00000135090,TAOK3
3308,ENSG00000270482,RP11-131L12.2
3309,ENSG00000139767,SRRM4
3310,ENSG00000152137,HSPB8
3311,ENSG00000183273,CCDC60
3312,ENSG00000224982,TMEM233
3313,ENSG00000255692,RP1-127H14.3
3314,ENSG00000170890,PLA2G1B
3315,ENSG00000257218,GATC
3316,ENSG00000088986,DYNLL1
3317,ENSG00000135100,HNF1A
3318,ENSG00000135114,OASL
3319,ENSG00000089041,P2RX7
3320,ENSG00000135124,P2RX4
3321,ENSG00000258435,RP11-711D18.2
3322,ENSG00000139714,MORN3
3323,ENSG00000272849,RP11-347I19.8
3324,ENSG00000158113,LRRC43
3325,ENSG00000182782,HCAR2
3326,ENSG00000251497,RP11-197N18.7
3327,ENSG00000255839,RP11-338K17.8
3328,ENSG00000270028,RP11-380L11.4
3329,ENSG00000250091,DNAH10OS
3330,ENSG00000150991,UBC
3331,ENSG00000280634,THRIL
3332,ENSG00000249267,LINC00939
3333,ENSG00000256128,LINC00944
3334,ENSG00000256193,LINC00507
3335,ENSG00000249196,RP11-669N7.2
3336,ENSG00000111452,ADGRD1
3337,ENSG00000256204,RP11-243M5.1
3338,ENSG00000230294,RP13-507P19.2
3339,ENSG00000256955,RP11-417L19.2
3340,ENSG00000276693,RP13-977J11.9
3341,ENSG00000256576,RP13-977J11.2
3342,ENSG00000182870,GALNT9
3343,ENSG00000277011,RP13-895J2.6
3344,ENSG00000274373,RP13-714J12.1
3345,ENSG00000256632,RP13-672B3.2
3346,ENSG00000250790,RP11-46H11.3
3347,ENSG00000231358,RP11-442J17.3
3348,ENSG00000198033,TUBA3C
3349,ENSG00000165475,CRYL1
3350,ENSG00000224429,LINC00539
3351,ENSG00000276476,LINC00540
3352,ENSG00000232977,LINC00327
3353,ENSG00000127863,TNFRSF19
3354,ENSG00000260509,RP11-271M24.2
3355,ENSG00000132932,ATP8A2
3356,ENSG00000132975,GPR12
3357,ENSG00000230641,USP12-AS2
3358,ENSG00000275294,RP11-428O18.6
3359,ENSG00000165556,CDX2
3360,ENSG00000102755,FLT1
3361,ENSG00000139508,SLC46A3
3362,ENSG00000236463,LINC00427
3363,ENSG00000132965,ALOX5AP
3364,ENSG00000224743,TEX26-AS1
3365,ENSG00000236094,LINC00545
3366,ENSG00000073910,FRY
3367,ENSG00000139597,N4BP2L1
3368,ENSG00000244754,N4BP2L2
3369,ENSG00000172915,NBEA
3370,ENSG00000120693,SMAD9
3371,ENSG00000133107,TRPC4
3372,ENSG00000274317,RP11-93G5.1
3373,ENSG00000223685,LINC00571
3374,ENSG00000236354,LINC00437
3375,ENSG00000188811,NHLRC3
3376,ENSG00000278772,LINC00548
3377,ENSG00000120690,ELF1
3378,ENSG00000102760,RGCC
3379,ENSG00000133106,EPSTI1
3380,ENSG00000120675,DNAJC15
3381,ENSG00000151773,CCDC122
3382,ENSG00000227258,SMIM2-AS1
3383,ENSG00000151778,SERP2
3384,ENSG00000237361,TUSC8
3385,ENSG00000102804,TSC22D1
3386,ENSG00000278156,TSC22D1-AS1
3387,ENSG00000170919,TPT1-AS1
3388,ENSG00000228886,RP11-290D2.3
3389,ENSG00000251015,SLC25A30-AS1
3390,ENSG00000102445,KIAA0226L
3391,ENSG00000228573,RP11-279N8.1
3392,ENSG00000136156,ITM2B
3393,ENSG00000139679,LPAR6
3394,ENSG00000233610,LINC00462
3395,ENSG00000152207,CYSLTR2
3396,ENSG00000102531,FNDC3A
3397,ENSG00000136169,SETDB2
3398,ENSG00000152213,ARL11
3399,ENSG00000237152,DLEU7-AS1
3400,ENSG00000150510,FAM124A
3401,ENSG00000253309,SERPINE3
3402,ENSG00000102786,INTS6
3403,ENSG00000236778,INTS6-AS1
3404,ENSG00000123171,CCDC70
3405,ENSG00000136108,CKAP2
3406,ENSG00000136110,LECT1
3407,ENSG00000136099,PCDH8
3408,ENSG00000118946,PCDH17
3409,ENSG00000184226,PCDH9
3410,ENSG00000188243,COMMD6
3411,ENSG00000178734,LMO7DN
3412,ENSG00000271776,RP11-52L5.6
3413,ENSG00000184564,SLITRK6
3414,ENSG00000165300,SLITRK5
3415,ENSG00000229557,LINC00379
3416,ENSG00000125285,SOX21
3417,ENSG00000247400,DNAJC3-AS1
3418,ENSG00000102580,DNAJC3
3419,ENSG00000185352,HS6ST3
3420,ENSG00000272329,RP11-65L19.4
3421,ENSG00000152767,FARP1
3422,ENSG00000231194,FARP1-AS1
3423,ENSG00000224418,STK24-AS1
3424,ENSG00000088386,SLC15A1
3425,ENSG00000169508,GPR183
3426,ENSG00000280710,RP11-214F16.8
3427,ENSG00000203441,LINC00449
3428,ENSG00000234650,PCCA-AS1
3429,ENSG00000276957,RP11-29B2.6
3430,ENSG00000151287,TEX30
3431,ENSG00000233532,LINC00460
3432,ENSG00000125266,EFNB2
3433,ENSG00000134884,ARGLU1
3434,ENSG00000041515,MYO16
3435,ENSG00000275216,RP11-54H7.4
3436,ENSG00000223617,LINC00370
3437,ENSG00000255874,LINC00346
3438,ENSG00000088448,ANKRD10
3439,ENSG00000225760,LINC00431
3440,ENSG00000126217,MCF2L
3441,ENSG00000231882,F10-AS1
3442,ENSG00000225083,GRTP1-AS1
3443,ENSG00000184497,TMEM255B
3444,ENSG00000260910,LINC00565
3445,ENSG00000258314,CTD-2314B22.1
3446,ENSG00000129566,TEP1
3447,ENSG00000169413,RNASE6
3448,ENSG00000169397,RNASE3
3449,ENSG00000258918,RP11-219E7.4
3450,ENSG00000169385,RNASE2
3451,ENSG00000165794,SLC39A2
3452,ENSG00000165799,RNASE7
3453,ENSG00000092200,RPGRIP1
3454,ENSG00000211821,TRDV2
3455,ENSG00000211829,TRDC
3456,ENSG00000277734,TRAC
3457,ENSG00000259003,AE000662.92
3458,ENSG00000100439,ABHD4
3459,ENSG00000197324,LRP10
3460,ENSG00000092067,CEBPE
3461,ENSG00000092068,SLC7A8
3462,ENSG00000235194,PPP1R3E
3463,ENSG00000166091,CMTM5
3464,ENSG00000197616,MYH6
3465,ENSG00000092051,JPH4
3466,ENSG00000100867,DHRS2
3467,ENSG00000092010,PSME1
3468,ENSG00000259321,RP11-468E2.5
3469,ENSG00000259529,RP11-468E2.4
3470,ENSG00000213928,IRF9
3471,ENSG00000100918,REC8
3472,ENSG00000276698,RP11-468E2.10
3473,ENSG00000139908,TSSK4
3474,ENSG00000136305,CIDEB
3475,ENSG00000129467,ADCY4
3476,ENSG00000258744,RP11-80A15.1
3477,ENSG00000100453,GZMB
3478,ENSG00000258548,LINC00645
3479,ENSG00000257831,RP11-596D21.1
3480,ENSG00000257155,CTD-2213F21.3
3481,ENSG00000151322,NPAS3
3482,ENSG00000100906,NFKBIA
3483,ENSG00000258844,RP11-259K15.2
3484,ENSG00000136327,NKX2-8
3485,ENSG00000129514,FOXA1
3486,ENSG00000139865,TTC6
3487,ENSG00000258526,RP11-111A21.1
3488,ENSG00000258480,RP11-662J14.2
3489,ENSG00000179454,KLHL28
3490,ENSG00000258700,LINC00871
3491,ENSG00000139915,MDGA2
3492,ENSG00000258400,RP11-831F12.2
3493,ENSG00000012983,MAP4K5
3494,ENSG00000198513,ATL1
3495,ENSG00000258843,RP11-286O18.1
3496,ENSG00000100504,PYGL
3497,ENSG00000131969,ABHD12B
3498,ENSG00000277050,RP11-102G14.1
3499,ENSG00000186469,GNG2
3500,ENSG00000258757,RP11-841O20.2
3501,ENSG00000258698,RP11-589M4.3
3502,ENSG00000020577,SAMD4A
3503,ENSG00000131981,LGALS3
3504,ENSG00000258413,RP11-665C16.6
3505,ENSG00000258791,LINC00520
3506,ENSG00000275569,RP11-930O11.3
3507,ENSG00000259133,RP11-1085N6.3
3508,ENSG00000248550,OTX2-AS1
3509,ENSG00000259008,RP11-932A10.1
3510,ENSG00000100557,C14orf105
3511,ENSG00000259039,RP11-409I10.2
3512,ENSG00000139971,C14orf37
3513,ENSG00000196860,TOMM20L
3514,ENSG00000258553,RP11-16B13.1
3515,ENSG00000254718,CTD-2184C24.2
3516,ENSG00000258777,HIF1A-AS1
3517,ENSG00000258667,HIF1A-AS2
3518,ENSG00000261242,CTD-2302E22.4
3519,ENSG00000258809,CTD-2555O16.1
3520,ENSG00000089775,ZBTB25
3521,ENSG00000126804,ZBTB1
3522,ENSG00000126803,HSPA2
3523,ENSG00000176153,GPX2
3524,ENSG00000272158,RP11-840I19.5
3525,ENSG00000072415,MPP5
3526,ENSG00000100554,ATP6V1D
3527,ENSG00000198133,TMEM229B
3528,ENSG00000258837,CTD-2566J3.1
3529,ENSG00000185650,ZFP36L1
3530,ENSG00000276063,RP11-817G13.3
3531,ENSG00000267909,CCDC177
3532,ENSG00000100652,SLC10A1
3533,ENSG00000198732,SMOC1
3534,ENSG00000258422,RP11-486O13.2
3535,ENSG00000259158,ADAM20P1
3536,ENSG00000134007,ADAM20
3537,ENSG00000258689,LINC01269
3538,ENSG00000275630,RP6-65G23.5
3539,ENSG00000182732,RGS6
3540,ENSG00000280188,AC005477.1
3541,ENSG00000258376,RP4-647C14.2
3542,ENSG00000133961,NUMB
3543,ENSG00000258660,RP4-693M11.3
3544,ENSG00000156030,ELMSAN1
3545,ENSG00000259065,RP5-1021I20.1
3546,ENSG00000258891,RP5-1021I20.5
3547,ENSG00000156050,FAM161B
3548,ENSG00000270000,RP3-449M8.9
3549,ENSG00000119655,NPC2
3550,ENSG00000273565,CTD-3075F15.1
3551,ENSG00000170345,FOS
3552,ENSG00000259687,LINC01220
3553,ENSG00000071246,VASH1
3554,ENSG00000100565,LRRC74A
3555,ENSG00000273729,RP11-7F17.8
3556,ENSG00000246548,RP11-7F17.5
3557,ENSG00000063761,ADCK1
3558,ENSG00000258743,RP11-406A9.2
3559,ENSG00000185070,FLRT2
3560,ENSG00000258807,RP11-1152H15.1
3561,ENSG00000140030,GPR65
3562,ENSG00000258867,LINC01146
3563,ENSG00000258983,RP11-507K2.2
3564,ENSG00000258699,RP11-356K23.2
3565,ENSG00000258730,ITPK1-AS1
3566,ENSG00000119632,IFI27L2
3567,ENSG00000119698,PPP4R4
3568,ENSG00000235706,DICER1-AS1
3569,ENSG00000100721,TCL1A
3570,ENSG00000257275,RP11-164H13.1
3571,ENSG00000258702,RP11-433J8.1
3572,ENSG00000258979,RP11-433J8.2
3573,ENSG00000246223,LINC01550
3574,ENSG00000258749,RP11-688G15.3
3575,ENSG00000247970,RP11-543C4.1
3576,ENSG00000182218,HHIPL1
3577,ENSG00000140107,SLC25A47
3578,ENSG00000258521,RP11-638I2.9
3579,ENSG00000185559,DLK1
3580,ENSG00000259004,RP11-8L8.2
3581,ENSG00000259088,CTD-2017C7.2
3582,ENSG00000272444,RP11-1017G21.6
3583,ENSG00000080824,HSP90AA1
3584,ENSG00000259515,RP11-365N19.2
3585,ENSG00000185215,TNFAIP2
3586,ENSG00000259775,RP11-45P15.4
3587,ENSG00000166165,CKB
3588,ENSG00000258735,LINC00637
3589,ENSG00000184601,C14orf180
3590,ENSG00000258811,CTD-3051D23.1
3591,ENSG00000166428,PLD4
3592,ENSG00000183484,GPR132
3593,ENSG00000211956,IGHV4-34
3594,ENSG00000260986,RP11-854K16.3
3595,ENSG00000247765,RP11-32B5.7
3596,ENSG00000277865,GOLGA6L22
3597,ENSG00000273976,GOLGA6L1
3598,ENSG00000185823,NPAP1
3599,ENSG00000182256,GABRG3
3600,ENSG00000261480,RP11-578F21.6
3601,ENSG00000104059,FAM189A1
3602,ENSG00000259523,RP11-680F8.3
3603,ENSG00000166664,CHRFAM7A
3604,ENSG00000260693,AC026150.8
3605,ENSG00000178115,GOLGA8Q
3606,ENSG00000247728,RP11-932O9.7
3607,ENSG00000259448,RP11-16E12.1
3608,ENSG00000262728,RP11-1000B6.8
3609,ENSG00000232653,GOLGA8N
3610,ENSG00000244952,RP11-1000B6.5
3611,ENSG00000166922,SCG5
3612,ENSG00000276702,RP11-3D4.4
3613,ENSG00000184984,CHRM5
3614,ENSG00000140199,SLC12A6
3615,ENSG00000259468,RP11-1084A12.2
3616,ENSG00000159251,ACTC1
3617,ENSG00000259460,RP11-128A17.1
3618,ENSG00000175779,C15orf53
3619,ENSG00000137801,THBS1
3620,ENSG00000275636,RP11-521C20.5
3621,ENSG00000104081,BMF
3622,ENSG00000137843,PAK6
3623,ENSG00000137841,PLCB2
3624,ENSG00000259198,RP11-133K1.6
3625,ENSG00000166143,PPP1R14D
3626,ENSG00000166145,SPINT1
3627,ENSG00000187446,CHP1
3628,ENSG00000137804,NUSAP1
3629,ENSG00000260926,RP11-380D11.2
3630,ENSG00000168970,JMJD7-PLA2G4B
3631,ENSG00000246740,PLA2G4E-AS1
3632,ENSG00000092529,CAPN3
3633,ENSG00000261822,RP11-265N6.2
3634,ENSG00000166947,EPB42
3635,ENSG00000104055,TGM5
3636,ENSG00000166963,MAP1A
3637,ENSG00000242866,STRC
3638,ENSG00000229474,PATL2
3639,ENSG00000166710,B2M
3640,ENSG00000167014,C15orf43
3641,ENSG00000140274,DUOXA2
3642,ENSG00000140254,DUOXA1
3643,ENSG00000259519,RP11-519G16.2
3644,ENSG00000137860,SLC28A2
3645,ENSG00000185634,SHC4
3646,ENSG00000259602,RP11-138E16.1
3647,ENSG00000138593,SECISBP2L
3648,ENSG00000104043,ATP8B4
3649,ENSG00000259188,CTD-2647E9.3
3650,ENSG00000140287,HDC
3651,ENSG00000244879,GABPB1-AS1
3652,ENSG00000273674,CTD-2378E12.1
3653,ENSG00000137869,CYP19A1
3654,ENSG00000259306,RP11-108K3.2
3655,ENSG00000259668,RP11-707P17.2
3656,ENSG00000104112,SCG3
3657,ENSG00000128872,TMOD2
3658,ENSG00000259201,RP11-56B16.5
3659,ENSG00000069966,GNB5
3660,ENSG00000259709,CTD-2184D3.7
3661,ENSG00000260916,CCPG1
3662,ENSG00000166450,PRTG
3663,ENSG00000263155,MYZAP
3664,ENSG00000166035,LIPC
3665,ENSG00000259250,RP11-50C13.1
3666,ENSG00000157456,CCNB2
3667,ENSG00000182718,ANXA2
3668,ENSG00000259697,RP11-299H22.1
3669,ENSG00000140416,TPM1
3670,ENSG00000259627,RP11-244F12.2
3671,ENSG00000259672,RP11-69G7.1
3672,ENSG00000103642,LACTB
3673,ENSG00000259268,AC007950.1
3674,ENSG00000035664,DAPK2
3675,ENSG00000166794,PPIB
3676,ENSG00000166803,KIAA0101
3677,ENSG00000180304,OAZ2
3678,ENSG00000140451,PIF1
3679,ENSG00000275332,CTD-2017F17.1
3680,ENSG00000103710,RASL12
3681,ENSG00000278737,RP11-325L12.7
3682,ENSG00000174498,IGDCC3
3683,ENSG00000259347,RP11-798K3.2
3684,ENSG00000245719,RP11-34F13.2
3685,ENSG00000255346,NOX5
3686,ENSG00000212766,EWSAT1
3687,ENSG00000259641,PCAT29
3688,ENSG00000166173,LARP6
3689,ENSG00000260672,RP11-1006G14.1
3690,ENSG00000175202,HIGD2B
3691,ENSG00000260898,ADPGK-AS1
3692,ENSG00000167178,ISLR2
3693,ENSG00000137868,STRA6
3694,ENSG00000140459,CYP11A1
3695,ENSG00000261821,CTD-2311M21.3
3696,ENSG00000138623,SEMA7A
3697,ENSG00000275527,CTD-3154N5.2
3698,ENSG00000260919,CTD-3154N5.1
3699,ENSG00000140465,CYP1A1
3700,ENSG00000169410,PTPN9
3701,ENSG00000275454,CTD-2026K11.4
3702,ENSG00000246877,DNM1P35
3703,ENSG00000169752,NRG4
3704,ENSG00000169758,TMEM266
3705,ENSG00000259422,RP11-593F23.1
3706,ENSG00000159556,ISL2
3707,ENSG00000259666,LINGO1-AS1
3708,ENSG00000259792,RP11-114H24.6
3709,ENSG00000183476,SH2D7
3710,ENSG00000259474,RP11-650L12.1
3711,ENSG00000041357,PSMA4
3712,ENSG00000080644,CHRNA3
3713,ENSG00000177699,RP11-16K12.1
3714,ENSG00000140379,BCL2A1
3715,ENSG00000258010,RP11-210M15.1
3716,ENSG00000136379,ABHD17C
3717,ENSG00000172349,IL16
